,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
970,2.21192,23.8098,7.73713,12.1506,1.68573,1.85374,1.85374,1.68573,12.1506,7.73713,23.8098,2.21192
971,109.816,336.305,170.342,135.379,69.559,33.4962,33.4962,69.559,135.379,170.342,336.305,109.816
972,3.95884,21.7939,5.87029,1.4208,5.63117,5.4198,5.4198,5.63117,1.4208,5.87029,21.7939,3.95884
973,0.184387,14.3414,0.102274,0.787833,3.01938,0.326368,0.326368,3.01938,0.787833,0.102274,14.3414,0.184387
974,5.20568,35.9322,7.69609,4.68631,5.73088,6.64113,6.64113,5.73088,4.68631,7.69609,35.9322,5.20568
975,3.7039,20.6105,2.32227,2.38777,10.7372,2.43317,2.43317,10.7372,2.38777,2.32227,20.6105,3.7039
976,0.813879,5.3978,0.335646,1.62411,0.567922,0.162224,0.162224,0.567922,1.62411,0.335646,5.3978,0.813879
977,8.46194,38.975,9.00473,4.24312,13.9829,12.641,12.641,13.9829,4.24312,9.00473,38.975,8.46194
978,6.02435,39.3977,16.2965,13.4293,16.7339,16.5052,16.5052,16.7339,13.4293,16.2965,39.3977,6.02435
979,1.1544,17.7885,3.20742,2.95715,1.96825,2.15781,2.15781,1.96825,2.95715,3.20742,17.7885,1.1544
980,1.86283,19.7797,3.1629,8.4644,6.38243,2.4575,2.4575,6.38243,8.4644,3.1629,19.7797,1.86283
981,4.83228,41.8295,33.9468,44.0753,3.9714,11.5533,11.5533,3.9714,44.0753,33.9468,41.8295,4.83228
982,6.40326,51.2862,11.0154,15.32,9.13163,4.72385,4.72385,9.13163,15.32,11.0154,51.2862,6.40326
983,3.15408,37.7912,4.4152,7.83935,1.56745,0.684787,0.684787,1.56745,7.83935,4.4152,37.7912,3.15408
984,2.64839,25.3308,6.0687,8.38173,11.3064,5.53143,5.53143,11.3064,8.38173,6.0687,25.3308,2.64839
985,313.605,779.335,427.083,201.556,97.4096,72.8337,72.8337,97.4096,201.556,427.083,779.335,313.605
986,209.467,589.482,244.447,106.492,124.982,83.6983,83.6983,124.982,106.492,244.447,589.482,209.467
987,140.872,438.181,71.4424,58.8692,118.869,110.843,110.843,118.869,58.8692,71.4424,438.181,140.872
988,0.885788,7.58714,0.923637,2.83355,0.698322,0.482169,0.482169,0.698322,2.83355,0.923637,7.58714,0.885788
989,1.01736,10.2894,1.90256,2.17742,1.65651,0.758826,0.758826,1.65651,2.17742,1.90256,10.2894,1.01736
990,158.79,335.344,101.042,51.4556,116.194,94.4128,94.4128,116.194,51.4556,101.042,335.344,158.79
991,3.93127,38.708,9.76179,6.38304,6.68315,5.95206,5.95206,6.68315,6.38304,9.76179,38.708,3.93127
992,3.91441,49.4508,6.90084,16.4161,6.28639,6.06566,6.06566,6.28639,16.4161,6.90084,49.4508,3.91441
