,p300_processed_1.csv,h3k27ac_processed_5.csv,h3k27ac_processed_4.csv,h3k27ac_processed_3.csv,h3k27ac_processed_2.csv,h3k27ac_processed_1.csv,H3K27ac_1.csv,Dnase_processed_6.csv,Dnase_processed_5.csv,Dnase_processed_4.csv,Dnase_processed_3.csv,Dnase_processed_2.csv,Dnase_processed_1.csv
834,5.64178,30.7097,2.04516,5.7924,2.38913,1.72263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,2.36022,9.54973,0.454178,1.77954,0.677952,1.14111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,30.2867,78.2285,11.5406,22.4155,27.08,17.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,3.24973,16.3523,3.71287,2.67449,15.2602,8.06854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,13.5947,57.3954,19.6163,11.4561,18.0215,9.5465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,28.5918,116.458,19.3723,23.5542,33.3116,27.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,4.24758,24.7804,6.746,6.55252,5.00222,1.49447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,10.1466,65.2896,9.27733,6.3391,14.5081,17.7045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,27.703,96.4164,43.5237,35.5114,30.4165,19.3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,1.2506,22.0022,1.37381,4.68902,7.92612,4.38132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,0.128857,13.4345,0.311216,0.584142,0.186866,1.17046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,0.534141,19.0816,8.31594,6.92117,2.09117,0.387558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,0.124342,8.52477,0.305563,2.85688,0.930166,0.809703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,1.00033,11.0567,0.693465,1.98313,1.00855,0.502194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,0.649965,3.44447,0.481598,0.797899,5.0201,0.125801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,24.8012,86.0843,40.3188,44.6642,51.0945,36.2908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,24.4159,112.252,45.7283,71.3501,11.0545,7.52891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,11.1395,50.0735,10.7583,29.6323,7.65274,4.7232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,1.04302,28.8754,2.67119,4.83656,4.07504,1.59525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,21.5464,86.8725,61.4277,66.3288,26.797,16.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,11.5226,77.2625,20.5094,34.2944,36.5252,17.2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,1.43112,7.2863,1.61712,1.38405,2.0963,1.49678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,4.74904,39.9928,7.6551,13.6914,19.9612,11.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,5.02655,31.8371,2.37001,4.75174,3.32208,1.0514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.237305,9.00388,0.783276,2.85049,1.98555,1.80666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,6.20866,16.3878,24.2349,21.858,16.311,15.2748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,91.6568,270.738,97.6046,86.2482,80.693,83.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,89.9073,275.953,119.868,74.1204,37.3424,23.9508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,23.0574,73.1948,14.3209,17.0274,34.6638,22.0569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,25.2918,110.811,44.2352,45.5576,15.6901,16.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,12.575,55.9149,8.13605,14.15,1.13955,1.09334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,3.34699,47.0692,4.47957,8.48365,17.2328,9.12433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,9.65625,67.6012,7.14337,8.7051,21.5166,18.2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,0.726257,8.5393,0.82579,0.153889,1.25811,0.568265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,18.5608,86.5803,32.2038,17.5026,24.8887,6.86426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.10217,2.78915,0.00719424,0.533624,0.211143,0.400407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,9.43218,41.3484,11.1295,8.51752,25.0266,11.9442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,0.123791,9.86757,0.369143,2.69766,0.963741,0.461082,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,18.5973,91.9109,28.2531,39.6564,40.1572,34.0759,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,616.105,1416.88,580.909,248.365,436.708,263.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,4.91206,26.5642,5.87397,17.9106,1.63166,2.78171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,0.673942,15.591,2.15392,2.55554,1.49303,0.61961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,3.25075,38.1256,7.82541,9.74354,9.08863,8.59494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.241698,18.3876,1.02617,2.82101,1.09861,0.831818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,4.37956,40.7681,11.4788,18.6006,7.80678,3.72885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,14.2563,40.7734,10.5787,9.37702,9.53221,4.94221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,8.65704,53.1526,7.14161,15.2567,2.78049,1.83984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,4.98449,35.346,5.75267,5.53891,3.14821,2.45932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,0.12944,9.43848,0.513161,0.221052,0.279634,0.530716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.00719424,3.64684,0.0,0.14548,0.1663,0.140867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,0.171672,9.49148,1.10259,2.83269,1.23077,0.535228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,0.826013,10.2233,2.07523,4.36924,0.0186885,0.0612474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.0134836,6.93111,0.474452,0.63574,0.135981,0.238888,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,0.242844,10.4639,0.913548,0.453862,0.260902,0.0401274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,2.32784,27.2601,1.75221,5.86332,3.43858,2.87128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,8.02652,56.6717,15.4674,27.2772,6.42998,5.82403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,52.4055,260.531,54.3659,77.9353,26.9985,16.8208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,103.726,316.282,145.61,127.516,62.0159,38.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,43.6955,230.999,78.6153,109.65,45.984,34.6971,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,3.04272,18.4607,0.8941,3.25976,3.82072,0.826755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,98.0468,262.36,107.747,100.334,66.5234,39.5521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,31.512,90.6525,37.7011,22.6739,21.8673,13.7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,19.8881,67.0575,25.5814,25.026,31.7052,21.2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,7.19181,35.7218,10.8763,9.5446,18.4283,8.23951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.393267,9.91517,2.20832,0.811488,3.20117,0.683821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,7.26638,61.3341,9.58888,11.7577,13.8679,8.57286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,15.7088,66.9511,24.853,33.8198,29.1457,22.8697,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.591732,14.2769,0.328633,2.17878,4.36018,2.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,5.69526,50.6403,22.2479,28.8306,11.72,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,3.36913,17.154,5.60741,5.00522,5.1064,1.89354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,0.559647,9.74058,1.30203,5.99796,2.96244,1.55906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,1.22387,10.9092,0.609014,5.23294,2.09404,1.81064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.135603,16.1591,0.567113,3.28185,1.55455,1.41178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,1.88431,27.9561,2.21588,5.22251,6.85229,2.10891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,3.52033,10.501,1.54944,6.81262,1.5643,0.682311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,19.0512,98.5438,30.0663,41.1622,9.76538,12.7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,0.526827,9.05081,2.21796,1.18353,2.89039,1.09864,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,0.479718,5.77514,0.19001,0.897617,0.9689,0.0248782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,64.9538,204.463,114.332,86.4234,78.3032,24.6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0.236806,6.47972,0.517983,2.29073,0.811238,0.300147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,12.8199,51.2549,16.8189,12.8005,18.927,9.10308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,1.03331,16.8741,1.27585,5.39058,0.424545,1.36684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,5.12075,32.2821,5.74658,8.4736,4.46358,1.1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,39.6856,134.072,26.5926,18.5044,16.0898,8.8163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,5.53697,48.796,5.79595,4.98717,39.4317,41.4135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,5.27981,58.0365,11.5238,19.2657,6.63679,11.6225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,418.523,879.436,343.249,194.356,293.334,206.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,2.70692,16.5843,3.1604,8.24518,6.35986,5.15201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,15.1905,82.9883,17.8879,27.0206,21.0501,15.4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,3.903,25.1783,2.82141,7.15468,2.34626,1.81931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,32.0486,173.358,41.6087,52.6371,70.0338,42.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,3.94987,34.7646,20.5479,18.3104,5.12856,1.8585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,4.67196,41.8077,5.06305,6.8189,4.39171,3.17549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,64.5125,194.262,79.6488,36.7544,37.0999,23.3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,3.12024,35.1783,13.5393,9.61243,11.2461,6.49557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,104.387,292.128,143.833,69.6878,16.3899,8.08365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,138.413,480.073,183.669,146.299,48.5534,39.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,201.187,625.701,290.821,178.849,100.699,74.3729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,87.7902,328.242,72.665,72.7162,44.8507,36.4684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,222.874,827.765,366.056,301.568,103.487,75.2213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,287.669,564.135,267.401,101.742,160.857,115.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,1.39894,12.2337,1.82748,1.03867,3.24551,3.24251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,0.528395,10.8077,2.24436,2.42138,10.5662,2.76931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,138.334,523.294,211.732,221.07,39.4884,31.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,7.23508,43.951,15.1085,9.68693,23.452,15.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,1.68795,18.6766,1.84721,1.17708,0.352478,0.767747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,3.29678,19.6112,16.4408,12.8884,1.88534,2.58378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,1.54095,16.4518,2.57884,4.23086,3.17587,1.09269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,233.621,548.693,210.578,139.187,225.64,137.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,7.3532,21.9534,10.5951,5.49244,7.89862,2.09982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,2.01935,20.9627,1.59272,2.36156,10.3264,12.0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,123.249,309.777,108.106,81.8914,50.9055,36.9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,203.578,530.518,167.15,124.769,119.193,69.4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,2.38928,23.5632,5.00383,8.7265,2.73949,1.16454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,1.17754,12.9972,2.13285,1.59168,6.23222,4.04451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,7.03938,27.1644,1.8628,2.9238,2.93031,3.54124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,64.1165,275.517,69.3616,93.5668,25.0085,15.3577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,77.992,247.966,133.564,121.479,47.8138,29.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,0.311295,16.4449,3.14482,4.41547,1.54768,1.46727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,7.41753,30.5748,15.4654,17.6269,13.8497,8.31429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,27.1051,126.001,27.0453,42.2696,47.0445,37.6841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,23.3014,125.906,31.7937,57.4806,31.8541,22.6869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,8.69628,42.4342,5.34932,7.295,12.1501,6.66459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,1.74433,14.215,0.923932,2.72683,4.83458,1.87922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,0.696425,10.8562,1.47569,0.953023,0.589006,0.519605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,0.564145,1.94651,0.300487,0.270988,3.35548,0.155557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,3.34175,23.3259,26.0885,12.5064,12.9596,8.31131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,1.42564,10.1172,1.26389,2.88612,0.227417,0.332046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,2.61851,12.4175,1.28236,3.23398,0.456769,0.0361728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,1.24181,19.5493,6.5171,1.58997,3.57628,2.05681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,30.2202,90.9768,20.8378,12.5422,47.4371,26.9199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,29.556,135.074,30.61,42.6046,10.6805,10.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,108.268,308.912,131.029,113.907,64.6934,37.8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,2.60873,18.8017,4.03499,7.32308,24.3503,15.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,6.94806,43.1587,49.6547,61.0728,16.0251,9.23698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,4.60247,48.6132,3.66735,22.0895,12.4498,14.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,2.21192,23.8098,7.73713,12.1506,1.68573,1.85374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,109.816,336.305,170.342,135.379,69.559,33.4962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,3.95884,21.7939,5.87029,1.4208,5.63117,5.4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,0.184387,14.3414,0.102274,0.787833,3.01938,0.326368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,5.20568,35.9322,7.69609,4.68631,5.73088,6.64113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,3.7039,20.6105,2.32227,2.38777,10.7372,2.43317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,0.813879,5.3978,0.335646,1.62411,0.567922,0.162224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,8.46194,38.975,9.00473,4.24312,13.9829,12.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,6.02435,39.3977,16.2965,13.4293,16.7339,16.5052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,1.1544,17.7885,3.20742,2.95715,1.96825,2.15781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,1.86283,19.7797,3.1629,8.4644,6.38243,2.4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,4.83228,41.8295,33.9468,44.0753,3.9714,11.5533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,6.40326,51.2862,11.0154,15.32,9.13163,4.72385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,3.15408,37.7912,4.4152,7.83935,1.56745,0.684787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,2.64839,25.3308,6.0687,8.38173,11.3064,5.53143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,313.605,779.335,427.083,201.556,97.4096,72.8337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,209.467,589.482,244.447,106.492,124.982,83.6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,140.872,438.181,71.4424,58.8692,118.869,110.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,0.885788,7.58714,0.923637,2.83355,0.698322,0.482169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,1.01736,10.2894,1.90256,2.17742,1.65651,0.758826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,158.79,335.344,101.042,51.4556,116.194,94.4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,3.93127,38.708,9.76179,6.38304,6.68315,5.95206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,3.91441,49.4508,6.90084,16.4161,6.28639,6.06566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1.5165,10.1146,1.4913,0.45095,0.966606,0.549547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,3.77574,28.3668,7.86238,17.52,3.67555,1.31725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,3.04729,53.5875,7.10969,26.7966,4.30947,4.20949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,23.4175,95.4685,25.4823,35.9301,22.5831,20.7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,33.5296,148.352,40.3552,34.4899,15.2093,10.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,31.6566,118.578,24.7543,31.3646,51.5061,55.1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,14.7709,85.9153,15.5221,11.0023,21.8295,23.2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,0.652091,4.65669,0.297147,0.188733,4.83854,4.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,0.0958302,9.38089,0.317384,0.741447,2.00622,0.228558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,0.126394,9.7565,1.25109,2.12115,0.700413,0.164363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,129.046,260.406,107.323,47.9404,93.6748,62.2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,3.41245,25.5061,2.37222,1.26313,5.01178,2.2252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,205.306,479.313,238.719,78.844,128.444,91.3743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,60.9232,195.557,44.278,31.3078,44.4906,37.0837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,320.886,768.982,392.885,161.018,266.731,177.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,28.3342,117.962,41.8102,32.1938,28.7114,13.8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,17.0208,124.432,33.2353,66.6811,54.942,21.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,57.4175,175.969,61.5421,44.3164,44.8885,32.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,101.269,225.5,106.223,42.9346,90.254,52.3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,0.676984,21.3318,0.991945,3.85209,0.845918,1.42397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,0.0368068,5.19484,0.0733094,3.04216,4.27341,1.43673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,55.5139,179.83,54.4374,53.619,43.1886,35.5057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,1.40654,15.3337,3.80721,6.08092,1.59402,0.576663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,20.1292,87.6649,35.4942,41.749,38.8058,17.4368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,3.48102,27.8463,5.65838,6.29244,7.17815,3.11341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,19.0009,85.1465,25.0665,35.0047,11.7139,6.58209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,1.69659,23.0792,7.65937,5.64974,4.93876,3.41143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,139.794,383.087,141.033,101.174,88.1178,78.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,7.93554,46.5681,10.6682,16.1306,10.337,13.3413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,37.3988,199.299,37.2139,65.3934,41.4806,36.3208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,19.3092,103.445,38.6163,29.9261,12.5437,8.97166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,2.885,40.5854,10.1904,11.729,2.85268,3.41568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,22.1364,66.8661,34.9433,28.605,15.351,17.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,1.10464,14.0886,1.08995,3.13562,1.61089,1.32538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,18.1122,65.3439,4.22232,11.3347,16.9362,25.7032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,3.28482,28.2339,3.78301,5.12731,9.27346,1.62776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,22.4112,64.3517,12.5567,14.6414,11.6633,13.2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,66.321,234.988,57.3728,40.2932,59.5437,37.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,1.83704,10.2936,0.823338,3.3494,1.80978,0.0992978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,10.7114,56.1904,16.6621,31.1553,29.263,25.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,112.91,316.113,134.188,86.6837,85.9427,50.3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,1.87935,10.1833,3.14659,1.98886,5.10264,0.997003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,11.5792,61.0771,11.7924,8.27592,34.616,22.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,391.61,854.835,270.804,114.036,212.95,160.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,21.6007,85.0687,15.3052,8.50665,13.691,6.34824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,11.924,59.5678,15.0424,13.7861,14.4968,10.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,1.36112,16.0725,2.55112,8.17577,3.78647,1.01148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,169.313,383.922,126.181,60.8449,100.747,55.9501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,5.72821,12.8287,3.73045,2.24324,4.56693,6.44981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,2.98317,11.4519,2.68565,0.965129,8.17926,2.98689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,3.85588,16.391,4.71111,4.66882,2.45181,1.47711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,0.426624,10.072,2.24841,5.27665,9.49383,6.94207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,1.43433,6.01997,0.430525,1.01762,1.04901,0.74691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,27.0274,79.7544,12.6471,6.02633,39.8716,24.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.38375,4.37179,0.201524,1.03555,1.08008,0.499973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,2.4601,10.5496,1.77735,2.70375,15.4173,13.7736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,0.573009,4.84625,0.695981,3.1971,3.90158,2.63017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,1.49302,6.07809,0.146655,0.571989,2.99007,0.692266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,7.19408,49.4064,12.8437,14.1969,7.12963,9.95303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,30.5086,96.6316,34.8783,24.2285,28.9868,22.1484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,0.30644,10.9724,0.989014,1.73111,1.11993,0.594301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,5.33161,32.1962,9.81377,21.6198,20.9304,11.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,6.13359,16.0396,3.9354,7.18471,19.1614,8.19552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,5.27966,30.3347,13.8884,14.9666,12.3581,8.42675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,10.4539,44.233,11.6587,15.3743,22.9791,17.9522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,9.68334,78.6329,32.628,36.7195,7.84012,3.52602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1.6422,12.9724,3.71654,2.2305,1.40624,0.663802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,10.5573,55.2397,39.649,56.7097,14.5437,8.0921,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,4.20278,51.9175,28.4906,46.7707,4.92024,5.78508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,1.14408,14.8754,3.94816,6.29043,4.91521,3.48543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,0.329014,9.72815,2.13191,1.46588,0.908614,0.385926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,11.6708,64.0069,9.27132,6.50314,7.35563,7.54266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,1.08795,8.94613,1.10417,1.15878,0.556085,0.710045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
